step,layer,status,reason,before_channels,after_channels,removed_channels,taylor_cost,parameters,gmacs,step_gmac_saved,total_compute_reduction,score_per_gmac
35,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
35,model.5.conv,feasible,,256,248,8,0.2536716407194035,8722744,9.9042528,0.032793599999999756,0.08285966244170606,7.735400831851502
35,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8701240,9.9140832,0.022963199999999517,0.08194936092210703,6.648812364540976
35,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8722712,9.9042016,0.03284479999999945,0.08286440359545388,3.7539864238166767
35,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8741176,9.933744,0.0033023999999990394,0.08012875788290885,13.572598474030983
35,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
35,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8735160,9.9241184,0.012928000000000495,0.08102009478751637,17.766053507230335
35,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8722712,9.9042016,0.03284479999999945,0.08286440359545388,4.864420416610395
35,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8735160,9.9241184,0.012928000000000495,0.08102009478751637,19.309838698477172
35,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8722712,9.9042016,0.03284479999999945,0.08286440359545388,5.6940919222659145
35,model.7.conv,feasible,,512,504,8,0.11021360519225709,8720696,9.9280288,0.009017599999999959,0.08065798917001954,12.22205522447853
35,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8735032,9.9337632,0.0032832000000002637,0.08012697995025353,24.24605041077153
35,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8702232,9.9206432,0.016403199999999174,0.08134190059815583,3.5955898344062054
35,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8739128,9.9354016,0.0016447999999993357,0.07997526303032021,9.472696801525187
35,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
35,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8725944,9.930128,0.006918399999999991,0.08046360186635526,8.526384561236668
35,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8702232,9.9206432,0.016403199999999174,0.08134190059815583,4.634148451085534
35,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8725944,9.930128,0.006918399999999991,0.08046360186635526,7.559324275728006
35,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8702232,9.9206432,0.016403199999999174,0.08134190059815583,4.343619302979051
35,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8722744,9.9288384,0.008207999999999771,0.08058301967638071,10.647996998326164
35,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
35,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8737080,9.922224,0.014822399999999902,0.08119551747618903,7.933766591474461
35,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8724792,9.9075296,0.029516799999999677,0.08255622860183964,15.874935058798266
35,model.16.cv2.conv,feasible,,80,72,8,0.21562627752427943,8726752,9.87576,0.061286400000000185,0.08549811450241895,3.518338122720192
35,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
35,model.17.conv,feasible,,128,120,8,0.11588363174814731,8735416,9.924528,0.012518399999999374,0.08098216555753301,9.257064141436054
35,model.19.cv2.conv,feasible,,144,136,8,0.07565023158531403,8716000,9.9155808,0.021465599999999085,0.08181068217498055,3.524254229339839
35,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8724792,9.9075296,0.029516799999999677,0.08255622860183964,9.026156219512139
35,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
35,model.20.conv,feasible,,256,248,8,0.049285872275504516,8728760,9.9312544,0.005791999999999575,0.08035929648390117,8.509301152539388
35,model.22.cv2.conv,feasible,,504,496,8,0.017202589546286617,8731360,9.9322944,0.0047519999999998674,0.08026299179839669,3.6200735577203487
35,model.22.m.0.cv1.conv,feasible,,104,96,8,0.05740845142281614,8702232,9.9206432,0.016403199999999174,0.08134190059815583,3.499832436525741
35,model.22.m.0.cv2.conv,feasible,,72,64,8,0.005828450543504005,8739128,9.9354016,0.0016447999999993357,0.07997526303032021,3.543561857676531
35,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
35,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8728248,9.9310496,0.005996800000000135,0.08037826109889279,16.85371317816307
35,model.22.m.0.m.0.cv2.conv,feasible,,104,96,8,0.07123504564879113,8702232,9.9206432,0.016403199999999174,0.08134190059815583,4.342752978003969
35,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8728248,9.9310496,0.005996800000000135,0.08037826109889279,12.250777279801873
35,model.22.m.0.m.1.cv2.conv,feasible,,104,96,8,0.05790110860107234,8702232,9.9206432,0.016403199999999174,0.08134190059815583,3.529866648036679
36,model.1.conv,feasible,,64,56,8,0.35252590430900455,8699400,9.848144,0.0724992000000011,0.08805537430519883,4.862479921281879
36,model.2.cv2.conv,feasible,,120,112,8,0.32979488992714323,8692232,9.8415904,0.07905280000000126,0.08866224198493156,4.1718305983739725
36,model.3.conv,feasible,,128,120,8,0.3316289447102463,8692552,9.8586912,0.061951999999999785,0.08707869663312884,5.3529982036132395
36,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8681224,9.8746656,0.04597760000000051,0.08559945666378055,5.072687297365514
36,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
36,model.5.conv,feasible,,256,248,8,0.2536716407194035,8681736,9.8878496,0.03279360000000153,0.08437860957369336,7.7354008318510825
36,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8660232,9.89768,0.022963200000001294,0.08346830805409433,6.64881236454046
36,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8681704,9.8877984,0.03284480000000123,0.08438335072744119,3.7539864238164737
36,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8700168,9.9173408,0.003302400000000816,0.08164770501489615,13.572598474023682
36,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
36,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8694152,9.9077152,0.012928000000000495,0.08253904191950356,17.766053507230335
36,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8681704,9.8877984,0.03284480000000123,0.08438335072744119,4.864420416610132
36,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8694152,9.9077152,0.012928000000000495,0.08253904191950356,19.309838698477172
36,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8681704,9.8877984,0.03284480000000123,0.08438335072744119,5.694091922265606
36,model.7.conv,feasible,,512,504,8,0.11021360519225709,8679688,9.9116256,0.009017599999999959,0.08217693630200673,12.22205522447853
36,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8694024,9.91736,0.0032832000000002637,0.08164592708224061,24.24605041077153
36,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8661224,9.90424,0.01640320000000095,0.08286084773014302,3.5955898344058164
36,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8698120,9.9189984,0.001644800000001112,0.08149421016230751,9.472696801514957
36,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
36,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8684936,9.9137248,0.006918399999999991,0.08198254899834234,8.526384561236668
36,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8661224,9.90424,0.01640320000000095,0.08286084773014302,4.634148451085032
36,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8684936,9.9137248,0.006918399999999991,0.08198254899834234,7.559324275728006
36,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8661224,9.90424,0.01640320000000095,0.08286084773014302,4.343619302978581
36,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8681736,9.9124352,0.008208000000001547,0.08210196680836801,10.64799699832386
36,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
36,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8696072,9.9058208,0.014822399999999902,0.08271446460817622,7.933766591474461
36,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8683784,9.8911264,0.029516800000001453,0.08407517573382695,15.87493505879731
36,model.16.cv2.conv,feasible,,80,72,8,0.21562627752427943,8685744,9.8593568,0.061286400000000185,0.08701706163440603,3.518338122720192
36,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
36,model.17.conv,feasible,,128,120,8,0.11588363174814731,8694408,9.9081248,0.01251840000000115,0.08250111268952032,9.257064141434741
36,model.19.cv2.conv,feasible,,144,136,8,0.07565023158531403,8674992,9.8991776,0.021465600000000862,0.08332962930696786,3.524254229339548
36,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8683784,9.8911264,0.029516800000001453,0.08407517573382695,9.026156219511595
36,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
36,model.20.conv,feasible,,256,248,8,0.049285872275504516,8687752,9.9148512,0.005792000000001352,0.08187824361588836,8.509301152536777
36,model.22.cv2.conv,feasible,,504,496,8,0.017202589546286617,8690352,9.9158912,0.0047519999999998674,0.08178193893038377,3.6200735577203487
36,model.22.m.0.cv1.conv,feasible,,96,88,8,0.06119180190944462,8661224,9.90424,0.01640320000000095,0.08286084773014302,3.7304795350566398
36,model.22.m.0.cv2.conv,feasible,,72,64,8,0.005828450543504005,8698120,9.9189984,0.001644800000001112,0.08149421016230751,3.5435618576727044
36,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
36,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8688392,9.9151072,0.005536000000001096,0.0818545378471488,18.25656560455032
36,model.22.m.0.m.0.cv2.conv,feasible,,96,88,8,0.07123504564879113,8661224,9.90424,0.01640320000000095,0.08286084773014302,4.3427529780034995
36,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8688392,9.9151072,0.005536000000001096,0.0818545378471488,13.270495157424675
36,model.22.m.0.m.1.cv2.conv,feasible,,96,88,8,0.05790110860107234,8661224,9.90424,0.01640320000000095,0.08286084773014302,3.529866648036297
37,model.1.conv,feasible,,64,56,8,0.35252590430900455,8682912,9.7868576,0.0724992000000011,0.09373053534144904,4.862479921281879
37,model.2.cv2.conv,feasible,,120,112,8,0.32979488992714323,8675744,9.780304,0.07905280000000126,0.09433740302118176,4.1718305983739725
37,model.3.conv,feasible,,128,120,8,0.3316289447102463,8676064,9.7974048,0.061951999999999785,0.09275385766937916,5.3529982036132395
37,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8664736,9.8133792,0.04597760000000051,0.09127461770003076,5.072687297365514
37,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
37,model.5.conv,feasible,,256,248,8,0.2536716407194035,8665248,9.8265632,0.032793599999999756,0.09005377060994346,7.735400831851502
37,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8643744,9.8363936,0.022963200000001294,0.08914346909034454,6.64881236454046
37,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8665216,9.826512,0.03284480000000123,0.0900585117636915,3.7539864238164737
37,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8683680,9.8560544,0.003302400000000816,0.08732286605114647,13.572598474023682
37,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
37,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8677664,9.8464288,0.012928000000000495,0.08821420295575377,17.766053507230335
37,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8665216,9.826512,0.03284480000000123,0.0900585117636915,4.864420416610132
37,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8677664,9.8464288,0.012928000000000495,0.08821420295575377,19.309838698477172
37,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8665216,9.826512,0.03284480000000123,0.0900585117636915,5.694091922265606
37,model.7.conv,feasible,,512,504,8,0.11021360519225709,8663200,9.8503392,0.009017599999999959,0.08785209733825705,12.22205522447853
37,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8677536,9.8560736,0.0032832000000002637,0.08732108811849093,24.24605041077153
37,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8644736,9.8429536,0.01640320000000095,0.08853600876639334,3.5955898344058164
37,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8681632,9.857712,0.001644800000001112,0.08716937119855783,9.472696801514957
37,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
37,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8668448,9.8524384,0.006918399999999991,0.08765771003459266,8.526384561236668
37,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8644736,9.8429536,0.01640320000000095,0.08853600876639334,4.634148451085032
37,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8668448,9.8524384,0.006918399999999991,0.08765771003459266,7.559324275728006
37,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8644736,9.8429536,0.01640320000000095,0.08853600876639334,4.343619302978581
37,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8665248,9.8511488,0.008207999999999771,0.08777712784461811,10.647996998326164
37,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
37,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8679584,9.8445344,0.014822399999999902,0.08838962564442643,7.933766591474461
37,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8667296,9.82984,0.029516799999999677,0.08975033677007715,15.874935058798266
37,model.16.cv2.conv,feasible,,72,64,8,0.22428947647858877,8669256,9.7980704,0.061286400000000185,0.09269222267065635,3.6596940998098777
37,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
37,model.17.conv,feasible,,128,120,8,0.11588363174814731,8678496,9.84776,0.011596800000001295,0.08809093295830817,9.992724867906178
37,model.19.cv2.conv,feasible,,144,136,8,0.07565023158531403,8658504,9.8378912,0.021465600000000862,0.08900479034321807,3.524254229339548
37,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8667296,9.82984,0.029516799999999677,0.08975033677007715,9.026156219512139
37,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
37,model.20.conv,feasible,,256,248,8,0.049285872275504516,8671264,9.8535648,0.005792000000001352,0.08755340465213868,8.509301152536777
37,model.22.cv2.conv,feasible,,504,496,8,0.017202589546286617,8673864,9.8546048,0.0047519999999998674,0.08745709996663409,3.6200735577203487
37,model.22.m.0.cv1.conv,feasible,,96,88,8,0.06119180190944462,8644736,9.8429536,0.01640320000000095,0.08853600876639334,3.7304795350566398
37,model.22.m.0.cv2.conv,feasible,,72,64,8,0.005828450543504005,8681632,9.857712,0.001644800000001112,0.08716937119855783,3.5435618576727044
37,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
37,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8671904,9.8538208,0.005536000000001096,0.08752969888339912,18.25656560455032
37,model.22.m.0.m.0.cv2.conv,feasible,,96,88,8,0.07123504564879113,8644736,9.8429536,0.01640320000000095,0.08853600876639334,4.3427529780034995
37,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8671904,9.8538208,0.005536000000001096,0.08752969888339912,13.270495157424675
37,model.22.m.0.m.1.cv2.conv,feasible,,96,88,8,0.05790110860107234,8644736,9.8429536,0.01640320000000095,0.08853600876639334,3.529866648036297
38,model.1.conv,feasible,,64,56,8,0.35252590430900455,8655672,9.765392,0.07249919999999932,0.09571826405026096,4.862479921281999
38,model.2.cv2.conv,feasible,,120,112,8,0.32979488992714323,8648504,9.7588384,0.07905279999999948,0.09632513172999368,4.171830598374067
38,model.3.conv,feasible,,128,120,8,0.3316289447102463,8648824,9.7759392,0.061951999999999785,0.09474158637819119,5.3529982036132395
38,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8637496,9.7919136,0.04597759999999873,0.09326234640884268,5.07268729736571
38,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
38,model.5.conv,feasible,,256,248,8,0.2536716407194035,8638008,9.8050976,0.032793599999999756,0.0920414993187555,7.735400831851502
38,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8616504,9.814928,0.022963199999999517,0.09113119779915646,6.648812364540976
38,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8637976,9.8050464,0.03284479999999945,0.09204624047250343,3.7539864238166767
38,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8656440,9.8345888,0.0033023999999990394,0.08931059475995828,13.572598474030983
38,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
38,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8650424,9.8249632,0.012928000000000495,0.0902019316645658,17.766053507230335
38,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8637976,9.8050464,0.03284479999999945,0.09204624047250343,4.864420416610395
38,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8650424,9.8249632,0.012928000000000495,0.0902019316645658,19.309838698477172
38,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8637976,9.8050464,0.03284479999999945,0.09204624047250343,5.6940919222659145
38,model.7.conv,feasible,,512,504,8,0.11021360519225709,8635960,9.8288736,0.009017599999999959,0.08983982604706908,12.22205522447853
38,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8650296,9.834608,0.0032832000000002637,0.08930881682730296,24.24605041077153
38,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8617496,9.821488,0.016403199999999174,0.09052373747520526,3.5955898344062054
38,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8654392,9.8362464,0.0016447999999993357,0.08915709990736975,9.472696801525187
38,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
38,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8641208,9.8309728,0.006918399999999991,0.08964543874340469,8.526384561236668
38,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8617496,9.821488,0.016403199999999174,0.09052373747520526,4.634148451085534
38,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8641208,9.8309728,0.006918399999999991,0.08964543874340469,7.559324275728006
38,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8617496,9.821488,0.016403199999999174,0.09052373747520526,4.343619302979051
38,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8638008,9.8296832,0.008207999999999771,0.08976485655343014,10.647996998326164
38,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
38,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8652344,9.8230688,0.014822399999999902,0.09037735435323857,7.933766591474461
38,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8640056,9.8083744,0.029516799999999677,0.09173806547888919,15.874935058798266
38,model.16.cv2.conv,feasible,,72,64,8,0.22428947647858877,8642016,9.7766048,0.061286400000000185,0.09467995137946839,3.6596940998098777
38,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
38,model.17.conv,feasible,,128,120,8,0.11588363174814731,8651256,9.8262944,0.011596799999999519,0.09007866166712009,9.99272486790771
38,model.19.cv2.conv,feasible,,136,128,8,0.07760873786901357,8631264,9.8164256,0.021465599999999085,0.09099251905202999,3.615493527738189
38,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8640056,9.8083744,0.029516799999999677,0.09173806547888919,9.026156219512139
38,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
38,model.20.conv,feasible,,256,248,8,0.049285872275504516,8644600,9.8323296,0.005561600000000055,0.08951979816908506,8.861815354485046
38,model.22.cv2.conv,feasible,,504,496,8,0.017202589546286617,8646624,9.8331392,0.0047519999999998674,0.08944482867544612,3.6200735577203487
38,model.22.m.0.cv1.conv,feasible,,96,88,8,0.06119180190944462,8617496,9.821488,0.016403199999999174,0.09052373747520526,3.730479535057044
38,model.22.m.0.cv2.conv,feasible,,72,64,8,0.005828450543504005,8654392,9.8362464,0.0016447999999993357,0.08915709990736975,3.543561857676531
38,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
38,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8644664,9.8323552,0.005535999999999319,0.08951742759221104,18.256565604556176
38,model.22.m.0.m.0.cv2.conv,feasible,,96,88,8,0.07123504564879113,8617496,9.821488,0.016403199999999174,0.09052373747520526,4.342752978003969
38,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8644664,9.8323552,0.005535999999999319,0.08951742759221104,13.270495157428932
38,model.22.m.0.m.1.cv2.conv,feasible,,96,88,8,0.05790110860107234,8617496,9.821488,0.016403199999999174,0.09052373747520526,3.529866648036679
39,model.1.conv,feasible,,64,56,8,0.35252590430900455,8614664,9.7489888,0.0724992000000011,0.09723721118224826,4.862479921281879
39,model.2.cv2.conv,feasible,,120,112,8,0.32979488992714323,8607496,9.7424352,0.07905280000000126,0.09784407886198099,4.1718305983739725
39,model.3.conv,feasible,,128,120,8,0.3316289447102463,8607816,9.759536,0.061951999999999785,0.09626053351017838,5.3529982036132395
39,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8596488,9.7755104,0.04597760000000051,0.09478129354082998,5.072687297365514
39,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
39,model.5.conv,feasible,,256,248,8,0.2536716407194035,8597000,9.7886944,0.032793599999999756,0.09356044645074268,7.735400831851502
39,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8575496,9.7985248,0.022963200000001294,0.09265014493114376,6.64881236454046
39,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8596968,9.7886432,0.03284480000000123,0.09356518760449073,3.7539864238164737
39,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8615432,9.8181856,0.003302400000000816,0.09082954189194559,13.572598474023682
39,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
39,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8609416,9.80856,0.012928000000000495,0.091720878796553,17.766053507230335
39,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8596968,9.7886432,0.03284480000000123,0.09356518760449073,4.864420416610132
39,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8609416,9.80856,0.012928000000000495,0.091720878796553,19.309838698477172
39,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8596968,9.7886432,0.03284480000000123,0.09356518760449073,5.694091922265606
39,model.7.conv,feasible,,512,504,8,0.11021360519225709,8594952,9.8124704,0.009017599999999959,0.09135877317905616,12.22205522447853
39,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8609288,9.8182048,0.0032832000000002637,0.09082776395929004,24.24605041077153
39,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8576488,9.8050848,0.01640320000000095,0.09204268460719256,3.5955898344058164
39,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8613384,9.8198432,0.001644800000001112,0.09067604703935694,9.472696801514957
39,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
39,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8600200,9.8145696,0.006918399999999991,0.09116438587539177,8.526384561236668
39,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8576488,9.8050848,0.01640320000000095,0.09204268460719256,4.634148451085032
39,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8600200,9.8145696,0.006918399999999991,0.09116438587539177,7.559324275728006
39,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8576488,9.8050848,0.01640320000000095,0.09204268460719256,4.343619302978581
39,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8597000,9.81328,0.008207999999999771,0.09128380368541733,10.647996998326164
39,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
39,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8611336,9.8066656,0.014822399999999902,0.09189630148522565,7.933766591474461
39,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8599048,9.7919712,0.029516799999999677,0.09325701261087627,15.874935058798266
39,model.16.cv2.conv,feasible,,72,64,8,0.22428947647858877,8601008,9.7602016,0.061286400000000185,0.09619889851145547,3.6596940998098777
39,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
39,model.17.conv,feasible,,128,120,8,0.11588363174814731,8610248,9.8098912,0.011596800000001295,0.09159760879910739,9.992724867906178
39,model.19.cv2.conv,feasible,,136,128,8,0.07760873786901357,8590256,9.8000224,0.021465600000000862,0.09251146618401729,3.61549352773789
39,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8599048,9.7919712,0.029516799999999677,0.09325701261087627,9.026156219512139
39,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
39,model.20.conv,feasible,,256,248,8,0.049285872275504516,8603592,9.8159264,0.005561600000000055,0.09103874530107214,8.861815354485046
39,model.22.cv2.conv,feasible,,504,496,8,0.017202589546286617,8605616,9.816736,0.0047519999999998674,0.09096377580743331,3.6200735577203487
